X,Y,Geochemical_V1,Geochemical_V2,Geochemical_V3,Geochemical_V4,Geochemical_V5,Geochemical_V6,Geochemical_V7,SA_TMI_mean,SA_TMI_dissimilarity,SA_TMI_VRTP_1VD_mean,SA_TMI_VRTP_1VD_dissimilarity,SA_TMI_VRTP_1VD_correlation,SA_TMI_VRTP_AS_dissimilarity,SA_TMI_VRTP_BigE_dissimilarity,SA_TMI_VRTP_BigT_mean,SA_TMI_VRTP_BigT_dissimilarity,SA_TMI_VRTP_CAUCHY_3rd_mean,SA_TMI_VRTP_CAUCHY_3rd_std,SA_TMI_VRTP_CAUCHY_3rd_dissimilarity,SA_TMI_VRTP_dissimilarity,SA_TMI_VRTP_PseudoGrav_std,SA_TMI_VRTP_PseudoGrav_dissimilarity,SA_TMI_VRTP_Tilt_std,SA_TMI_VRTP_Tilt_dissimilarity,SA_GRAV_1VD_ONSHORE_mean,SA_GRAV_1VD_ONSHORE_dissimilarity,SA_GRAV_ONSHORE_std,SA_RAD_DOSE_mean,SA_RAD_DOSE_dissimilarity,SA_RAD_K_std,SA_RAD_K_dissimilarity,SA_RAD_U_dissimilarity,AlOH_Group_Composition_std,AlOH_Group_Composition_dissimilarity,AlOH_Group_Composition_correlation,AlOH_Group_Content_mean,AlOH_Group_Content_std,AlOH_Group_Content_dissimilarity,AlOH_Group_Content_correlation,FeOH_Group_Content_mean,Ferric_Oxide_Composition_dissimilarity,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_std,Ferric_Oxide_Content_dissimilarity,Ferric_Oxide_Content_correlation,Ferrous_Iron_Index_std,Ferrous_Iron_Index_dissimilarity,Green_Vegetation_correlation,Gypsum_Index_mean,Kaolin_Group_Index_mean,Opaque_Index_correlation,Quartz_Index_dissimilarity,Silica_Index_dissimilarity,DEM_9s_dx,DEM_9s_dy,Mesoproterozoic_Strata,Felsic_Granite,Archean_Early_Mesoproterozoic_Fault,label
139.5381077,-29.88229296,0.5660797361643375,0.7315740289357741,0.26190516758880494,0.5657449999839189,0.6952638442191998,0.5080131632941931,0.3960757562937335,0.0667461949582701,0.2126776555342391,0.4245022162879635,0.305712815234174,0.4886734155193362,0.4845360824742268,0.6122954883490332,0.2121140045523823,0.0891405342624855,0.4122897465173658,0.4732070899451904,0.4359724008887848,0.094885100074129,0.6722863507331261,0.0763964679035618,0.7006263639995445,0.4352402745995424,0.606096941866268,0.1754609485804947,0.2818946902369987,0.7943831108969713,0.1136666666666666,0.3732555496066675,0.1380121703853955,0.1993803938924541,0.4458954698936148,0.1934972244250594,0.6292490134768445,0.1516634124345262,0.2377713109639404,0.4438749359302921,0.3236965648838587,0.0011547344469819,0.2434456928838951,0.5939614858940652,0.4506018638568591,0.2585492227979273,0.5020187315533576,0.6739837331589325,0.2635774788241156,0.5305295650822952,0.0095400890463915,0.0002862686459669,0.9530423980988,0.2964984083674398,0.151238411512384,0.4844372449286387,0.5667176583959124,1.0,1.0,0.743414,1.0
139.6474649,-30.00383199,0.6063778286043728,0.45695785032517267,0.4611935811677685,0.2710045017123631,0.6468512028473686,0.36299796733610057,0.3107192523357674,0.6525698678464688,0.2736515145582919,0.6570129151393407,0.519300051466804,0.4054225783325826,0.54553264604811,0.4476945959345563,0.4703508324479183,0.3002322880371661,0.3448410382395936,0.5723137730323075,0.4167933575020466,0.5244625648628615,0.0443073993373911,0.5011409862089494,0.7545433140674369,0.317620137299771,0.8082085117234666,0.11661338012933,0.0899850221278783,0.3346279135110809,0.4630000000000001,0.1424647331967438,0.2655578093306289,0.4845098473113522,0.1570667164720526,0.3263283108643931,0.328814592592203,0.3757688091154995,0.3335033246366928,0.2778062532034854,0.6084209889235506,0.1720554317991181,0.1891385767790263,0.6651830107724934,0.1700737850195633,0.3569948186528496,0.4936912150654896,0.2147564148753435,0.4275037369207772,0.3630117010236285,0.0038160357395943,0.0,0.4777046498507837,0.2628467485220555,0.3428808634288086,0.4559365762092149,0.5237608012553264,1.0,1.0,0.930663,1.0
139.3628149,-30.203943,0.33639086125925177,0.06433378269912998,0.6041158997165832,0.3260203833011415,0.586515589868953,0.7342828933758201,0.34366108810002205,0.4502118091354238,0.2272946765331558,0.3891024260830414,0.5599588265568709,0.4178762472673209,0.456615120274914,0.2806147744174517,0.2101004313996379,0.3182346109175377,0.3568256183617853,0.4887398140936491,0.5126885744357386,0.4736842105263159,0.0294211171980951,0.2508185335846811,0.8283131635844867,0.5052631578947371,0.2949390973739553,0.2640207697300415,0.1145500601640621,0.3989749782969266,0.5770000000000001,0.3181804132536727,0.337079107505071,0.6099800840894005,0.3642743933223062,0.312747819191118,0.5705278801451681,0.2365110386141646,0.3824294304191198,0.4185674013326499,0.4022210270652446,0.101039264191042,0.1222690387016229,0.5892260466179962,0.5140946580513484,0.1951424870466321,0.8721884875945113,0.241903683506642,0.400909317389138,0.3628449868309648,0.0341398895384515,0.0080870889208365,0.3843788237913614,0.4397453387903592,0.3719385637193855,0.4500438796959382,0.5379353328694108,0.918132,1.0,0.855962,1.0
139.34856,-30.22373002,0.34790133305684456,0.5184865274990323,0.3797539019777528,0.4166400832897507,0.5100757617857301,0.5763313442506677,0.2757271401858111,0.4189651946046126,0.6072589170353548,0.4475884141265894,0.4854606278950076,0.3449280923848421,0.2570160366552119,0.2526855065278466,0.2242294659996544,0.2282229965156794,0.6337499065446117,0.5777432104005593,0.5992281604490703,0.5538052878675562,0.0257194288393712,0.3190792737374739,0.7180998394111919,0.6468344774980932,0.2242053644833339,0.2570975263828457,0.0667422662936404,0.3832179320839097,0.2418888888888888,0.2336636881296399,0.2227180527383367,0.3532308032750609,0.3470444875200567,0.2606397039386728,0.4707814310521166,0.273588210732185,0.3151228942622117,0.3205193917649069,0.364149212735007,0.0658198620358203,0.1662505201831044,0.5572414618056505,0.4814279498835901,0.4407599309153712,0.3635674950727713,0.2381189169291427,0.5738249460222555,0.3266037177039248,0.0166951562850767,0.0098762685043437,0.2617395426829768,0.2019099590723055,0.2840736128407359,0.468606159808233,0.3876117696595397,0.938938,0.900437,0.723517,1.0
139.7008178,-29.94309998,0.8134466821461304,0.3532801375958218,0.3587941134572823,0.40083094620680015,0.6394558385654067,0.6207486205097105,0.3825257484716885,0.671501991762585,0.3033162366391292,0.5447172039230539,0.5512094698919198,0.4018189845746114,0.3319372852233677,0.5439390183440753,0.3927401727727614,0.3663980836236933,0.1901715626734396,0.560579482212542,0.4785405215764238,0.380513343217198,0.0512186217798729,0.1448928465125508,0.8796793147108444,0.3914759725400457,0.8995348642450227,0.6736820596648958,0.0230801363457773,0.2374224743319427,0.596,0.1602503000453514,0.3940770791075051,0.6883159991148486,0.0538981743345256,0.3774781919111813,0.4840970588287276,0.680982705938749,0.504519720352513,0.6740133264992311,0.2497603853117483,0.0011547344469819,0.3018102372034956,0.4542084562088509,0.1645842173706139,0.349740932642487,0.4995150179825123,0.2567407837637918,0.3418036870951669,0.5617873869075397,0.006746206028833,0.0,0.3901531132515068,0.4879490677580718,0.6720630967206308,0.4154691897618834,0.4196825277424297,1.0,0.717157,0.607768,1.0
139.462242,-30.13565303,0.49040237214578836,0.5606078240054326,0.269199921213417,0.3384714104777071,0.5750753978727362,0.5211728839659493,0.5106225272978938,0.8243830684836884,0.4654477115226499,0.597619820304786,0.556699262309144,0.3653327265221999,0.3245990836197023,0.3158155676747644,0.4570492122050604,0.2510646535036778,0.5178780249950825,0.5065191445897881,0.3700152029002455,0.6985421299728194,0.0441275373502465,0.2998313324734597,0.8503046790234488,0.4990083905415711,0.3348051877921542,0.1074785451573355,0.0775936657958622,0.5125829216140863,0.7265555555555556,0.1690742534928618,0.6722109533468562,0.7581323301615402,0.3615078795811975,0.3283108643933385,0.481683186555986,0.258002536938491,0.5044248392767763,0.5788484537843841,0.2451129533482758,0.160508083804038,0.1231793591344153,0.5357035828434067,0.3648108119704424,0.3737478411053538,0.5158100681994628,0.3424088678690901,0.6336156784587277,0.3800963109956689,0.0121976847922698,0.0022185820161746,0.5180476371727256,0.2504168561467333,0.3468935934689358,0.3735003547132969,0.4397486200909337,1.0,0.948012,0.826136,1.0
139.5737097,-29.90327496,0.5197281654457965,0.5210309890836466,0.20056624015831906,0.46526192011136186,0.6692720732199815,0.4125523033759625,0.35608146480605324,0.0906786129920586,0.2393015152108374,0.4218337431005098,0.2966203465431463,0.6973778188281232,0.429410080183276,0.2050900677573955,0.2713274160641254,0.2069299264421215,0.7092996399755025,0.6401990117189064,0.4139866682259384,0.3024462564862862,0.020082615827751,0.2976485762476437,0.7224822076394875,0.2173913043478261,0.6240341848923778,0.3640231736339816,0.0518997748105103,0.4382334933368494,0.0927777777777777,0.1781593766272269,0.2540906017579445,0.1473777384377075,0.1089933283563162,0.1519957705524715,0.4292639716314593,0.2760343768632417,0.1882150390778965,0.4671108833077054,0.3462585783231812,0.0017321015903534,0.1352476071577195,0.8152925279882497,0.4226854213975162,0.1523316062176165,0.8676562029166077,0.4343196539910349,0.1928251121076233,0.3422844770372901,0.0016354437803281,0.0015744774932309,0.4522915202669091,0.1285432772472335,0.1022554310225542,0.4119371118908619,0.4509254882035993,1.0,1.0,0.871435,1.0
139.3985115,-30.20808111,0.40018748586225056,0.44624237955214185,0.3754024664580716,0.4665738936926229,0.656540816076933,0.5323246196444026,0.410677752349843,0.4298521615299414,0.417837985983321,0.4462259560151186,0.4590838908903758,0.5067426961513225,0.3329037800687284,0.799206742687159,0.2161498794846884,0.4378629500580721,0.408869161313882,0.6024607782481721,0.3368027131329668,0.482209043736101,0.0247161433146084,0.3067764659192381,0.7908485801250962,0.4393592677345537,0.1355517892556111,0.2325777061948605,0.0913111539266842,0.4604343939382406,0.3330000000000001,0.2873591263583741,0.2574442190669372,0.3992033635760125,0.3750329013586307,0.4714512291831878,0.3086275954152204,0.1430318746844071,0.2208184656238928,0.4807790876473603,0.4898411887887819,0.2621247215480158,0.0873907615480649,0.5542803847167803,0.4385936896151043,0.4139896373056995,0.4255592518012586,0.1865082210533983,0.4464374688589935,0.3760217868069399,0.0320955865151344,0.0153869393334055,0.2768436824249696,0.3024101864483856,0.2997094229970942,0.2532314044074629,0.5568401212615226,1.0,1.0,0.857143,0.0
139.6703615,-29.95800014,0.5189952884200566,0.42815666629889865,0.3456750902827473,0.5155718655510566,0.6702823449938103,0.31442642192214787,0.2812095279931222,0.7099912647194577,0.2591911044986492,0.5567993868266334,0.471650368845428,0.4996704796712253,0.6185924971363115,0.256610477607007,0.538224762002495,0.2479190863337204,0.4652642748910968,0.4986912465936018,0.2392312789927104,0.3698109710896961,0.0732179238911954,0.2974253398154579,0.8399479599057891,0.3157894736842105,0.991318804476634,0.5297242722180824,0.0021651219129951,0.3282830853454849,0.3883333333333333,0.1415793012353695,0.4087897227856659,0.4593936711661873,0.1557831188923249,0.1094369547977794,0.5871225852440464,0.4799762331345651,0.351188862728263,0.4394327695199044,0.41479129034844,0.0392609708769088,0.3160632542655015,0.3479381987833496,0.1370661887898706,0.2214162348877374,0.5930531827380998,0.3711947090990058,0.4871283839893705,0.2879852722415768,0.0030664572583246,0.0,0.1825298218707835,0.2322267697438228,0.3848761588487615,0.4564491943677726,0.4983082234740061,1.0,0.803884,0.75,0.0
139.5447202,-29.93675847,0.40018748586225056,0.44624237955214185,0.3754024664580716,0.4665738936926229,0.656540816076933,0.5323246196444026,0.410677752349843,0.0676547936438606,0.3927802356994636,0.4085279272121314,0.3288728769943387,0.6409713972680502,0.3732817869415807,0.2994546355974218,0.2742272527830555,0.1077235772357723,0.650176370569755,0.535176635829088,0.5622734183136474,0.4855448480355821,0.509013395969305,0.2770116082944737,0.5324880403993788,0.1546910755148741,0.6583458820652732,0.1665184259237001,0.1277281040507204,0.0333573734086856,0.169,0.1090304376971454,0.3106693711967547,0.3361363133436603,0.3744232071813005,0.2696272799365581,0.3321802396277044,0.2125034973180045,0.249148824623871,0.39723218862122,0.5129330160157398,0.1911085539399397,0.1276529338327091,0.8710205122424626,0.0063155238006096,0.2772020725388601,0.8016567537848203,0.4328113545512251,0.4922770303936222,1.0,0.0,0.0142418649084365,0.6199829229406397,0.2796725784447476,0.3150684931506849,0.5500097412239617,0.4809442559654826,0.261182,0.216714,0.227776,0.0
