Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Class
-4.92673632,-1.481035191,2.57372233,-0.710502581,1.505745903,-0.128880573,-1.127807578,0.62091716,0
5.947591243,-1.114548901,-4.661910178,-1.999934863,-2.745928061,-1.118293874,-1.338209682,2.579022569,0
-2.333009916,-0.788558262,-0.165375112,-0.19674466,-0.795712102,0.797782059,-1.224284787,1.324853652,0
-1.922285418,-2.251154773,2.50241853,-0.38465813,-0.116615134,0.451207399,0.401051333,0.376697445,0
-3.431613444,-1.932597002,0.801255887,-0.087198122,1.139711868,0.037478027,-0.645908817,1.75396927,0
1.534091098,-1.794588877,-1.361448501,0.481981907,-0.035660849,-1.350743583,0.038239677,1.048198875,0
-2.485693297,-1.938769045,1.443227119,-0.115239831,0.076785445,-0.448004165,0.642291721,0.345021973,0
0.306957945,-1.813716116,0.180536953,0.817827324,1.001658499,-1.150412556,0.842116995,-0.320292425,0
3.312008545,-3.302130531,-4.263587378,3.087391024,0.724318689,-0.858271458,-0.724301682,0.399051049,0
-0.062135218,-2.349142453,3.022679502,0.260982479,-0.364948724,0.879565004,2.715306062,-0.041446128,0
2.895679805,0.761485318,-2.814170663,-0.760304366,-1.405872872,0.916391157,-0.394532218,1.30104356,0
-2.310176054,-1.616395623,0.28304786,0.099114139,0.786840151,2.045916815,0.625344625,2.210667723,0
1.955052098,-1.650626888,-2.000921473,-0.972606734,0.125511654,-0.212904743,-0.945639849,2.201534786,0
-5.116173369,-1.082296994,2.47737669,-1.14728847,0.401537685,0.26197928,0.102334053,1.45937152,0
-4.930888319,-1.924929091,-0.63797021,-0.998117918,-0.932113548,-1.421886175,0.693663404,0.274807336,0
2.822429071,-2.913412035,-2.518823496,0.630643789,-0.152322757,0.161161437,-2.059942199,1.937927499,0
0.832069366,-1.2362178,-2.024746568,-0.562180433,-2.806900089,-0.81735403,-1.052329752,-1.144170774,0
1.113616346,-1.189888297,-1.979813231,-0.424985619,-1.797436263,0.67946324,-0.430242471,-0.18698044,0
-3.498498458,-5.434985303,-0.749381745,-2.416039624,0.011784152,1.40135009,-0.063428343,-1.540470519,0
-3.374609566,-3.708592926,0.867469155,-0.636634587,-0.75431954,1.547497865,1.405578739,-2.368936233,0
0.390758357,-2.83981229,-1.484520807,-0.025897195,-0.331947126,1.561018929,-1.838168366,-0.544801269,0
-3.044316552,-2.952547654,1.479831268,0.386880161,1.140738608,0.38455652,-0.139138596,1.128121279,0
-0.516936917,-2.04965831,-1.473238374,1.309920899,-1.30178004,-0.017970804,-1.194387633,0.891313911,0
-0.26295455,-3.641377673,-1.612017022,0.776002029,0.350527153,-0.570380067,0.243316759,1.668891442,0
-0.116046155,-2.976862024,-1.780596506,-0.186723149,0.121680455,0.603078822,-0.60952945,1.079815628,0
0.609382486,0.360809025,-0.515669518,-0.698371218,2.411720642,0.726979628,-1.599714815,1.076552346,0
-4.643531257,-1.375171384,1.672260678,1.374551287,1.003298256,0.998196758,-0.691371197,1.004700046,0
-5.074323512,-1.777563565,2.468826261,-0.230086059,1.50602265,-0.045921376,-0.719413593,1.155674758,0
-5.765620401,-1.815909841,2.563170008,0.066105942,0.787507683,-0.209267297,-0.25735084,1.117847731,0
-3.777681569,-2.250109338,0.143102956,-0.046467846,1.110390476,-0.524543884,-0.736957706,1.461830127,0
2.269157548,-1.182519698,-1.541288104,0.667463956,0.660316136,1.641281498,-1.542649464,-0.150104825,0
5.547986566,-5.358929646,-5.00734034,1.18783198,-0.199649181,1.094536927,0.490448647,1.556792821,0
3.844499993,-4.389892161,-4.114506296,0.210571697,-1.794933262,1.519723416,-1.307338656,-0.730764695,0
5.691408161,-1.49203773,-3.912201976,-0.654409754,1.423953647,2.507276002,-1.867233061,0.536252005,0
5.323816163,-4.068585579,-4.964998743,0.103830505,-0.46388528,1.065531757,-1.706552847,-1.504723393,0
5.639068018,-2.639741921,-3.33519602,0.197156174,1.906746185,2.612262549,-1.881465099,1.106993822,0
2.58688961,-3.548368686,-5.372203357,2.07923318,-0.435710017,2.332742624,-1.950469815,-0.856364246,0
3.232970402,-0.97343244,-1.571297805,0.920100094,-0.114170333,3.679834693,-0.188172073,0.194860861,0
2.567993813,-2.64730005,-3.085271454,0.685329374,-0.454288616,0.697403212,-1.624421737,0.86072714,0
3.85460177,-3.199451477,-4.912528586,1.139898063,-0.626811624,0.461419382,-1.393129392,-1.308268477,0
2.368118649,-3.290744265,-2.642045232,1.176339496,0.313886161,1.645287239,-1.105862044,-0.534121479,0
-0.744082376,-3.973076863,0.543755815,1.549608993,-0.159801656,-0.100292572,-1.061912061,-0.342237216,0
5.431261172,0.500793806,-2.604167495,-0.068158937,-0.076933257,1.11632528,-1.102735615,0.856676188,0
2.168635413,-0.786697202,-1.733100491,-0.151012648,0.339259142,1.286047863,-2.679203955,1.157413691,0
7.161334621,-0.446273894,-5.352056121,-0.04850963,-0.911353012,0.248368268,-1.277946776,-0.895614042,0
5.336596528,-2.775110717,-6.308982323,1.36491363,-1.075105376,-0.75482991,-0.980960124,0.217306847,0
-0.861444322,-3.597295048,1.203390861,0.780346383,2.192538001,2.50767872,-0.940682747,-0.039449693,0
0.51018719,-3.528790152,0.953768796,1.283827838,1.40374125,1.551312638,-0.798741259,-0.837458536,0
0.393266965,-3.518285269,0.771533074,0.930565403,1.406814013,1.423331574,-0.750104085,-1.016985199,0
0.056527912,-4.680482995,0.717843088,0.916789092,1.146038432,1.446005983,-1.057160365,-0.66401652,0
-0.100213548,-4.077663937,2.017601245,1.323147561,2.102331662,1.496044246,-1.059886163,-0.211627263,0
2.944003839,-4.338481465,-2.919731972,0.060337685,-0.826366355,0.896156206,-2.147086739,-0.303634832,0
5.590805321,-3.063331766,-3.790998922,0.802615019,0.357895765,1.039532912,-1.238913346,-0.348336495,0
5.215310391,-3.416088387,-3.852313887,0.627910803,-0.156995126,1.246458733,-1.427469954,0.251650143,0
4.327288734,-1.458269671,-2.562989743,0.742648421,0.700497771,1.562897085,-1.713906001,0.805648809,0
-5.158152647,-1.96909146,2.386453357,-1.39024982,-0.21994322,0.785988343,0.642534535,-0.196711844,0
-0.961929474,-4.971165166,2.121579338,0.549325518,1.394741072,0.687529737,0.519426842,0.376194655,0
-0.435811178,-4.022603082,1.391049909,1.594176108,1.365433154,1.670055117,-0.98569175,-0.430090808,0
0.454341046,-3.56226498,0.944042988,1.155092578,1.445314731,1.936100381,-0.964275193,-0.886929118,0
-0.224344057,-4.195647518,0.002167683,1.678624874,-0.061271195,1.714845329,-1.521068387,-0.753082762,0
0.573949323,-3.571295848,1.49898733,0.752098653,1.250815121,0.80277298,-1.083860933,-0.472915888,0
4.968416524,-3.337780183,-4.59134313,0.516220886,0.113634696,1.507418089,-1.007818906,0.273131776,0
4.202768536,-3.836799387,-3.797354971,1.18798982,-0.442569178,1.09728321,-0.055973827,0.142397428,0
2.477096376,-0.893051437,-2.584946098,0.744421958,1.978305899,0.921649279,1.035299492,1.818394025,0
1.309977967,-2.684138834,-1.219342037,1.198354825,1.035958312,-0.63064271,0.945290505,-2.066564529,0
0.319777744,-4.783288042,0.567655267,1.004501421,0.403534311,-0.485676548,-0.608293899,-1.14056058,0
1.040821018,-5.494938529,-0.064823046,1.094558104,1.639355937,0.118990049,1.020549782,0.96018371,0
-0.411688718,-0.817320745,-0.632567834,-1.057029518,-0.224888193,-0.732878067,0.601680687,1.28381318,0
5.057774096,1.076699642,-3.738736791,-1.133524409,-1.336333862,-0.447574837,-0.124555898,2.592063566,0
-3.411923336,-2.418099703,1.333771672,-1.236222409,1.193392675,-1.736450099,1.340554822,0.230416903,0
-3.071377157,-3.071117402,1.38609742,-0.215494761,0.85860749,-2.37865278,0.977309022,1.15714831,0
1.12226886,-3.711060385,-3.233661551,0.109890234,-1.61294662,-3.110163426,-0.210003726,0.633206736,0
-4.217930626,-2.243935992,2.649820961,-0.034693669,1.161498892,-0.294464545,-0.384391436,0.443680732,0
2.030890434,-0.387921674,-1.935931562,-1.819360947,-1.560514992,0.353578131,-0.201507029,0.709500748,0
0.078978066,-3.060802124,-0.734860619,1.749829725,0.639287397,0.842617687,-0.847580275,-0.434910769,0
0.007092846,-1.391574068,-1.068451588,1.732506654,-1.193131604,0.604051413,-1.863073763,1.585599609,0
-0.539080282,-2.612069795,0.883243955,2.158422884,-0.608717408,-0.950440836,-0.293307603,1.017681663,0
-0.225369504,-1.833331995,0.131755112,1.615895685,1.254325936,-1.97371664,0.774033058,1.86804327,0
-1.454689948,-3.573029147,2.252751028,2.320429944,0.905956432,-2.577841759,1.959136878,1.101233392,0
-2.023793908,-2.760112395,-1.142797156,1.736962415,0.462900504,-1.589063114,-0.654921045,1.687058956,0
-2.713962009,-1.787913067,2.733831738,0.216404139,-0.723539367,-2.568456812,2.13658871,0.319688792,0
-2.294291545,-3.080493967,0.760027278,3.168604857,-0.669815708,-2.276853782,0.752792322,0.933522082,0
-1.093263183,-3.9067906,2.717627483,1.688060523,1.415747356,-2.24522014,1.327297748,1.516185565,0
-0.942078577,-4.564677521,2.372904453,2.185131991,1.687254051,-2.776121303,1.224585244,0.823776229,0
-1.892065258,-4.316849007,3.258461663,1.031214232,1.644338993,-1.955744825,1.730898864,1.04594535,0
-3.760241324,-3.172308149,0.883198054,1.393677712,1.096777312,0.077409472,1.122114537,-0.969928449,0
0.178828142,-3.656561995,-2.019860381,2.693012339,-1.108703059,-0.365465232,-0.951851764,-0.618149022,0
2.690618787,-1.469670838,-3.508966833,0.920884886,-4.169021259,-2.441695734,1.600220019,2.830643721,0
-4.525341641,-1.502317148,1.769359015,0.3017642,0.014083181,0.127919017,2.122266898,-0.358165904,0
0.229283392,-4.642895397,2.444467463,0.123541653,1.19823446,-2.599744013,0.377236588,3.549395971,0
4.666442184,-2.603154764,-2.904092237,2.844992179,-0.999414577,-3.350961111,0.810497228,0.073358784,0
-5.943300309,-3.95164179,2.813022748,-0.200728651,-1.155201212,-0.324639291,1.591161328,0.584916647,0
0.593089726,-6.323046157,3.541756427,2.81817427,0.171654095,-1.508098785,-0.846582209,3.826757281,0
-1.783377053,-3.181284667,1.984891123,-0.292513636,0.19882521,-0.756370785,0.67328,2.362564771,0
-2.860021623,-1.862109535,0.684470027,-0.813218502,-1.505332459,-0.364474966,0.181556904,-2.569693406,0
-3.979268801,-1.499868589,0.906332043,-0.809454801,0.413216283,0.40234292,-0.175429157,-0.642164635,0
-2.678423031,-1.480639422,0.683121148,-0.828417557,-0.716696253,0.00956514,0.554467078,-1.382752098,0
-4.711192597,-2.198701126,0.29004021,-1.285514815,-1.274639969,1.085148599,0.969848283,-1.448054342,0
-2.388092465,-1.514398941,-0.764817085,-0.687651582,-0.97887864,-0.92743132,0.562213845,-2.517903793,0
0.346638236,-5.018258152,3.330058753,2.3061791,-0.677594523,-2.591975302,-0.271642847,0.096528896,0
-3.731593951,-3.730720437,0.827470794,-0.296253639,0.173482868,-0.051905838,0.057835548,-1.13664517,0
-3.593976293,-4.342342018,-0.166058821,-0.381241404,0.150213535,-0.641127437,0.093537385,-1.951059369,0
-0.12883261,-5.911021451,1.730522758,2.625444105,-0.431344126,-1.361599146,0.504584277,0.224345272,0
-3.460374931,-2.637409618,2.03715551,-0.015951158,0.831420583,0.4647152,0.041950023,-0.790206094,0
-3.538848332,-3.746066361,0.823618338,-1.997133858,-0.158236779,-0.18772375,0.197810563,-0.244873707,0
-2.760358513,-2.884257273,0.591587584,-0.69733457,-0.819552122,-0.125924877,-0.050686494,-0.767119158,0
-3.722312864,-2.060407391,0.426316062,0.100334912,0.773796281,0.151616466,-0.884754671,0.237578984,0
-2.244140916,-2.847761572,0.018205483,0.457113879,-0.16036191,0.612495834,0.191140372,-0.874530472,0
-4.94856971,-3.736678473,4.120020638,0.718103305,-0.170373111,-1.832272471,0.800029025,2.166186604,0
-0.211597381,-6.785837335,4.566902278,2.879921706,1.051533323,-2.038798801,1.019518656,0.605142986,0
-1.453735204,-6.580323534,4.619952099,1.907805517,0.751604576,-1.515065612,-0.6795439,1.872508557,0
-1.05991733,-5.103264256,4.691601909,2.359646843,-0.101705411,-2.076370629,-0.555935448,1.350169376,0
-4.076044163,-2.847512142,1.237083645,1.34315317,-0.004854002,0.620868186,0.040669175,0.709014709,0
-4.790252632,-2.091950921,-0.007748887,0.221126787,-0.155671078,0.007511544,-0.323055521,0.306277329,0
-3.940081129,-3.623399378,0.218804278,-1.275838886,0.253612538,-0.106055275,-0.437974749,0.952772992,0
-1.75433188,-0.984725873,-1.835990825,-0.696498152,0.862811454,0.115750135,-0.021071635,-2.311096854,0
-2.833056968,-1.842416883,-0.486160035,-3.525538247,0.437717855,-0.693533329,-0.771657083,-1.602630546,0
-3.075327426,-2.022611174,0.946208785,-0.842737558,0.052968245,1.026186832,1.693206797,-1.706814567,0
-2.598308721,-2.15362422,-0.264151033,-1.440263532,0.731369242,1.2778536,0.403748474,-0.710196333,0
-0.662554609,-3.908339473,-0.308075332,0.602452223,1.249155013,-0.352446697,-0.960850226,-0.578778516,0
0.004739427,-1.088356999,-0.635783343,1.580075285,-0.963324587,-1.720282258,0.554627946,-0.197619766,0
-2.226812696,-0.763345467,0.201789574,-0.06295506,-1.096575621,-0.35842812,0.827000362,0.134135591,0
-2.597607507,0.880625696,0.295843164,-0.368437767,-0.485935519,1.161914714,1.807865304,-1.834699487,0
0.538298333,-1.799331895,-0.343734925,0.573549258,-1.38499036,0.80039038,0.934199299,0.916958433,0
-0.027855329,0.665588534,-3.406868128,0.376552139,-1.530649274,-2.009809806,-0.014254889,-0.762226646,0
-1.260870572,-0.493473294,-4.298618619,-0.903996645,0.219815991,-0.357467302,0.116347004,-1.860533229,0
-3.1707215,0.760647045,1.142350989,0.801135736,-1.320204946,-2.453304101,0.453803488,-0.353547447,0
0.765656333,-1.519960638,-1.54697268,0.577362768,0.324913422,-0.567989777,0.039603706,-0.221293465,0
-0.107886054,0.156444124,-0.677784513,-0.292881347,-1.010828093,-0.851302185,0.822273526,-0.284696107,0
-0.03448699,-2.630654682,-1.647155308,1.379865303,1.156620907,1.338869571,0.102370977,-2.054568743,0
4.434290129,-1.426470259,-0.179773068,1.417542202,-1.854404532,-0.389153779,-0.894235283,-0.278569406,0
-3.525954832,-1.564804054,0.140231764,-0.602137823,-0.628251948,0.321317097,-0.673799929,-0.77324148,0
2.591274925,-2.070895704,-0.214533654,-0.207643672,-3.388822357,0.422143723,0.465111084,-0.38528488,0
1.319471347,1.367512247,2.409324685,0.642552683,-1.477666775,-1.29637094,-0.608543189,-0.966387859,0
1.589543859,3.916448581,4.366045796,0.369287601,2.237247277,-0.473529511,-1.427936991,-1.259558378,0
-0.671071834,2.391940184,-1.323293539,0.239847377,-1.159943795,1.977990653,-2.805873329,-0.597407998,0
0.214047316,1.739664069,1.512817507,3.64208197,-0.951807813,0.707830663,-0.955875461,2.798007665,0
0.049781952,1.101706818,-1.066513412,0.637369016,-1.606565721,1.438895966,0.30653762,-1.42363572,0
-1.141545596,2.375703995,-0.715437408,0.486184768,-2.360080381,0.811859249,-1.852602225,-0.976513832,0
1.177077346,3.510955084,2.677340077,0.46267028,0.905314394,0.968963615,-1.95721797,-0.593408397,0
0.104874112,2.439652253,1.808147031,1.147108101,-0.732945994,-0.311953101,-0.455870678,0.266857234,0
-1.059183518,1.362632801,1.703097632,-0.118798424,-2.063512858,-1.60702972,-0.408771808,-1.218417092,0
-0.61526463,1.155703643,-1.39195985,1.820280126,-1.55217535,-1.203876079,-1.297504617,-0.021936572,0
0.683699161,1.607342381,1.248373985,0.602657661,-1.013254268,-0.867869531,-0.55769232,-0.633986016,0
0.522817106,1.668115096,1.620329345,0.110787374,-1.513319114,-0.960969945,-0.378427477,-0.359350716,0
3.211941548,1.685749332,1.393121766,-0.818077736,0.327079727,-0.651000057,-1.910243616,-2.193253934,0
-2.336062652,4.064550995,1.838447127,0.202269147,-0.728604244,0.322334008,-0.265078201,-2.135144746,0
2.777671286,0.616410698,2.285322728,1.912306124,-1.610810713,-2.359781009,2.973127857,1.312474057,0
-0.394622344,3.371343657,1.86337794,0.896410923,-1.490635932,-0.354286404,-0.452353839,1.45431882,0
1.593901433,2.705925597,3.069505833,-0.647158424,1.795391785,1.309183058,-1.661723486,0.513481359,0
-1.417981095,2.897966134,0.701139936,0.46680844,-1.786652236,1.739260099,0.34343511,-0.177059967,0
0.247383953,0.166413556,-0.60440282,-0.516860324,-0.266696975,0.505242402,-0.995086246,0.556406576,0
-0.913104313,1.769643659,2.636398406,-0.465101333,-2.092821393,0.116984955,1.486244123,0.178489478,0
1.260740884,-0.057127365,-0.744877038,-0.738421337,-1.401926316,0.274200845,0.544303811,0.145165457,0
0.32705248,3.763054502,4.035860309,1.560208174,1.270335788,0.302508953,-0.666759393,-0.138873078,0
-0.530487192,0.264939917,-0.238430573,0.832570288,-0.387642856,1.054893113,1.532246581,1.06245634,0
-0.295093986,3.508293446,1.27588183,-1.201837092,-1.682012962,2.192539329,0.499881053,0.405356817,0
-0.722958993,1.401695099,1.038275806,0.023256275,-0.742970638,0.154992638,-0.540976341,0.543162824,0
0.120959026,1.801885386,0.88449964,0.833882138,-2.567970255,1.023758755,-0.713206037,-0.29158093,0
1.688543546,1.108976448,-0.104085613,-0.006558058,-1.991885218,0.687046947,-0.723137704,0.100610185,0
-0.685102336,1.798937038,2.183690389,-0.119629742,-3.121922467,0.383124058,-0.913618306,0.206209131,0
2.080735177,-0.23063602,-0.497018574,-0.009239108,-0.603918764,1.685414761,-0.884536495,0.653634284,0
2.23587397,-0.114440223,-0.88210437,0.171390859,-0.41802181,2.174979781,-0.846190262,0.142670349,0
2.206678646,-0.750687271,-0.021179046,0.567526793,-0.006638214,1.701705574,-1.027435237,1.149026976,0
0.532346843,1.474519059,1.693195587,-0.706885233,-1.737512607,0.829883954,-1.369362869,0.520552672,0
0.557910816,2.724623741,1.003203561,1.427551201,-2.800415822,1.019769193,0.146888823,2.327324004,0
1.481895538,2.912549866,2.014667575,1.474334115,0.20703301,0.571883705,1.845281094,-1.06644191,0
1.901649358,1.198248796,-0.681355723,-0.184355006,-1.066232589,1.594592798,-1.956146299,0.603843818,0
1.008772998,1.644096232,1.470369321,0.130706018,0.141359545,0.745827096,-1.218799971,0.719409167,0
0.095859168,1.812020377,1.319639667,-1.317952804,-1.296702023,1.292798485,-1.119981254,-0.021808885,0
-0.884379927,3.168072742,1.223334173,1.984763959,-2.334373862,0.665514584,0.53802522,0.444531962,0
1.005518202,0.977695347,1.997500927,1.465463035,-1.163879358,0.495951479,1.245691149,-0.142126569,0
1.331848266,2.528332573,0.595938314,1.634298384,-2.743364725,0.045024121,-0.056079362,0.189282023,0
1.220049847,2.172127165,1.192694528,1.270254959,-1.341298014,1.574962054,-0.797783591,1.170914951,0
0.895764537,2.262380227,0.363800741,1.229472195,-2.820009491,0.956968967,0.242767801,-0.57310845,0
1.718472412,1.341715029,-0.640986911,1.30985798,-0.315741393,1.668258466,-1.042056802,-0.03006757,0
1.373846881,0.991368167,-1.282610907,-0.3903006,-0.717185762,1.890116358,-1.087589266,-0.057451993,0
-0.056163258,1.406412981,1.262304085,-0.625619262,-0.805040696,1.434620172,-0.574674837,1.394868612,0
1.14976846,1.370493744,-0.573388305,0.198507211,-0.936313503,1.671805749,-1.150730213,-0.493962434,0
2.14427756,2.191319484,2.40400288,-0.174860761,0.29245026,1.426613787,-2.934305622,-0.301566974,0
0.874127966,1.248898167,2.768740494,2.224461064,0.551645863,-1.700834671,-1.814785425,-0.309696995,0
1.805891765,0.38020053,0.106028066,-0.815080064,-0.390591733,1.659331014,-0.874162705,1.27932533,0
1.655235667,1.23066868,0.244829147,1.295602694,-0.131730692,-1.931754338,0.666040833,0.750397595,0
4.011007668,2.131108442,3.096443566,0.710453295,1.9948731,-1.077157323,-0.940627696,-0.817271571,0
2.267730527,-0.468685052,0.59555163,0.831066812,0.665142756,1.983614368,-1.163970989,1.547128564,0
2.208120879,-0.617941755,-0.666359103,1.164906826,-0.232567042,2.102297538,2.637040788,1.127556106,0
2.632935294,-3.509977098,-2.764404617,0.809134429,0.524842128,0.03616143,0.645827009,0.01538737,0
0.373449298,2.605305893,3.096535468,1.57991318,-0.769034494,1.749051157,2.405726592,-0.265150039,0
2.955353312,-1.338415784,-0.070999546,-1.559790259,0.49103078,1.199020813,0.834768517,0.754849561,0
3.980449706,-0.538451478,0.541417184,0.070603855,2.001109481,-0.242303886,3.18756119,-0.298387993,0
2.094474176,-1.017502829,0.566814076,0.197615295,-0.070108988,1.707940217,1.395158517,-1.011274536,0
5.084655833,0.899066425,2.065641628,-0.758595842,2.214950256,0.65316537,1.583074824,0.619574032,0
3.730198521,0.219210191,2.477089536,-0.228456557,0.527697497,-1.369727728,-0.018643572,0.694140891,0
-1.357984311,-1.692681194,2.525425723,1.140264139,-2.166082672,0.511462212,2.71568728,-1.48227442,0
-1.079675429,-1.982091484,-0.360632831,-1.021026939,-0.276654482,2.020514717,1.975641948,-1.949846905,0
-2.852689013,-2.155813495,-2.596057629,-1.248339775,0.205029901,-0.310255916,-1.067794542,0.808511713,0
-2.433027224,-1.992064757,0.782996504,-1.225676056,0.607471135,1.112030016,-1.266310294,-1.743426783,0
0.023032761,-3.18082731,0.992690869,1.209429024,1.938900235,-0.533184925,-2.315655562,-1.016982123,0
0.517574824,-3.661498552,1.763210207,1.382438829,1.780554956,-0.024133076,-2.471682366,-1.904917589,0
0.153509936,-2.445843846,1.168111278,0.79736647,2.162312772,-0.391495867,-2.749166841,-1.202253867,0
3.288166214,-0.297631921,2.156967309,-0.344118237,1.156450207,-0.467534215,-2.327253394,0.554038657,0
-3.921901463,-2.075982904,1.255614079,0.393538481,-1.973938306,0.86930094,-0.615668774,1.732043644,0
-5.611957028,-3.185338127,2.773442003,1.98954462,-1.904819858,0.902138056,0.353167164,2.045493582,0
-5.173756412,-2.49656272,2.56297773,1.193460042,0.042637459,1.00835002,-0.276371809,2.380214856,0
-1.854342274,-1.305206946,2.953591656,-0.385689116,1.172998614,1.953383225,-1.444919469,-1.348437505,0
4.152363839,-0.659776467,-2.530756956,-0.651397007,-0.094569039,0.358184582,1.071431805,0.432455366,0
2.182194993,0.273035488,-1.641887591,0.901439311,-3.092845422,-0.249034303,-0.463442118,2.187865248,0
-1.560899079,-2.010811809,-1.41544639,0.613982963,-3.502530143,-1.854229728,1.74477418,-0.639565682,0
-2.456250363,2.606771375,-1.153526339,0.118483422,1.129014154,0.392262845,0.343764652,-1.401462068,0
-2.422172925,2.412594701,-0.906345179,-0.718154906,-0.81412603,1.138874285,0.919084252,-1.153785654,0
1.927246083,-0.604809083,-2.374786612,0.74409345,-0.395768516,0.05838871,0.095714474,-1.252648092,0
1.042082587,-1.680641897,-2.740048903,1.104276152,0.448750202,1.720046877,0.703223973,-1.308805885,0
4.646278523,-0.536221043,-4.670536842,0.983076455,1.010495393,1.188859709,-1.405857588,-2.072058757,0
3.449228703,-1.343597731,-0.98971993,1.812103455,-0.202549417,0.461012535,-0.465137999,-0.535976628,0
0.408980358,-3.674272239,-0.041683094,-0.138110065,0.301179586,1.525070441,0.214248736,0.041064199,0
4.540318047,-2.089226265,-4.414536963,0.580588673,0.165523005,0.882095385,-0.410106516,0.3020806,0
-4.410263884,-2.899510389,0.280117543,1.430368442,-1.216805285,-0.578800046,0.305563413,-0.874619125,0
-2.281429796,1.774754054,0.174327786,-0.559218777,-0.924413717,0.642881486,-0.371856415,-0.204613872,0
0.925051897,0.69487281,3.926143289,1.332882194,-1.161455662,-1.766028872,-0.752882928,-0.298255346,0
1.703811643,0.095126357,1.691214316,1.843019572,1.677594948,-1.216046674,-2.298206683,0.833367382,0
1.199394536,-1.427791731,2.245055993,0.681749869,-1.667479374,-0.447306264,-0.606892776,0.699624238,0
-3.69405618,-0.361075265,0.268873337,2.764892573,-1.942795413,0.489724536,1.726006796,-0.899756616,0
-3.549277698,-2.352457566,0.221123309,-0.338467091,-0.890320099,0.510419036,-0.539817972,-2.2537099,0
0.048140256,1.678488663,0.584225817,0.208556361,-1.312545459,-0.009999871,-0.449731198,1.617657855,0
-0.094358673,-0.781018526,0.346792617,0.891799581,-0.790927059,-0.726616015,-0.226253935,-0.511629943,0
2.466767356,-1.337089009,-1.001124299,0.574160995,0.048257011,1.127029073,-1.037369759,0.664468938,0
0.885250252,-0.43056017,-1.163664456,2.557539339,0.981447852,-0.799649151,-0.107238001,-0.044023599,0
1.338610143,0.344169109,0.30076475,2.573118107,0.563300318,0.614533843,-0.047219509,0.321634056,0
1.099233645,-0.504347299,-0.396423239,2.263645748,-0.637887148,-1.012646113,0.047283511,-0.398130201,0
1.604876298,-0.506228814,0.326156451,2.427461752,-0.118766854,-0.725748835,-0.03446082,0.728819675,0
0.467761185,-0.091205714,-0.8046288,2.749822093,-0.044123806,-1.258229029,-0.079498695,-0.815500904,0
1.115973815,-1.218887089,-1.239977532,2.368797181,-0.859749036,-0.378974278,0.18059911,-1.228073158,0
2.437091003,0.226039631,-1.76741896,-0.48514024,-0.773250243,1.062325605,0.265875686,-0.490630551,0
4.941410234,-0.137189205,0.303407118,-2.236715123,1.927583276,0.684940238,1.70165871,-0.876831924,0
-2.650574128,0.596987418,-0.304537327,0.534852065,-0.867473858,-0.49208264,0.541997267,-0.367098904,0
-2.564229432,2.712644273,-1.204205612,1.729438469,-0.922210038,-0.538603118,0.639140595,0.883194735,0
0.155808224,1.707205704,-0.805247837,0.960943701,-0.630440755,0.182448593,0.039228684,-0.29518808,0
-2.211342885,1.424545132,0.268124908,0.609938119,-0.944198674,-0.814023489,-0.173818514,-1.112193843,0
-0.76486428,1.152357393,0.168536905,-0.140011051,0.191524912,0.076165703,-1.428385934,-0.694610276,0
2.172810626,-0.251929708,-0.307834604,0.730321339,0.694339145,-1.33534283,-2.209079841,0.82357832,0
2.225928419,0.315463815,0.723586228,-0.163438309,1.783444878,-0.779175093,-0.589667862,-1.712252195,0
2.381707387,1.090706343,0.65072672,0.594265123,0.627220884,-0.853001463,-3.934093462,-0.946364563,0
6.168609464,0.003447814,-0.753664838,2.299675645,2.191346678,-1.265676499,0.05656967,1.01913076,0
0.718370936,1.066505859,-0.455290595,-1.022679841,1.217353215,-1.866997984,0.438600584,-0.927642407,0
-1.193509894,0.032233011,-1.086696709,-0.818397059,0.773285217,-0.675560208,-0.857475672,0.608494168,0
-1.141636738,-0.283261443,0.08842179,-0.130685225,-0.509335142,-1.395719121,-0.732315279,1.098293807,0
0.019914709,2.440107953,0.747367259,1.656939644,-1.192223033,-2.960735403,3.46818104,-1.266057697,0
2.421380407,-0.046902519,-0.925341426,0.109939939,0.272362043,-0.820571788,-2.10531213,-0.084707726,0
2.027606436,-0.517386884,1.014185019,0.108715099,1.194982488,-2.764897681,-1.206417886,-0.997929281,0
2.017623301,-0.023406187,0.486391032,-0.639527565,-0.936195361,0.345354267,2.076183972,-0.997334555,0
2.463825559,-0.618407811,-0.49690973,-1.339422637,-0.326844468,0.383349467,-0.630069845,0.750597159,0
3.255988533,-0.431283709,-0.376229106,-1.111390233,0.150402113,0.4188295,3.221453027,0.771397916,0
0.671664712,-0.871389833,-1.074995628,-0.590552256,-1.290306018,0.73639453,0.559024244,0.941780422,0
1.770635284,0.191732178,0.356316195,-0.102293399,-0.851057071,0.598558735,2.878996198,-0.015346651,0
1.903498688,-0.974385453,-0.065004789,-0.631756678,-0.846163109,0.52414819,0.182728824,0.429315143,0
2.427552179,-1.684793995,0.370123866,0.455987306,-0.265421268,0.984053177,0.140341021,-0.341558603,0
2.754893474,-0.925979955,0.579572325,-1.747535582,-0.187906688,-0.254965173,-0.181389943,0.75996546,0
3.432142844,0.073843782,-0.450434024,-2.302298218,-0.202123288,0.252959447,-0.505940045,-1.184189846,0
