sample_no,lon_gda94,lat_gda94,Ag_ppm,Al2O3_ppm,Al_ppm,As_ppm,Au_ppb,B_ppm,BaO__,Ba_ppm,Be_ppm,Bi_ppm,CO2__,C__,CaO_ppm,Ca_ppm,Cd_ppm,Ce_ppm,Cl_ppm,Co_ppm,Cr2O3__,Cr_ppm,Cs_ppm,Cu_ppb,Dy_ppm,Er_ppm,Eu_ppm,F_ppm,Fe2O3_ppm,FeO__,FeS2__,Fe_ppm,Ga_ppm,Gd_ppm,Ge_ppm,H2O__,H2O_minus_,H2O_plus__,Hf_ppm,Hg_ppm,Ho_ppm,In_ppm,K2O_ppm,K_ppm,LOI_ppm,La_ppm,Li_ppm,Lu_ppm,MgO_ppm,Mg_ppm,MnO_ppm,Mn_ppm,Mo_ppm,Na2O_ppm,Na_ppm,Nb_ppm,Nd_ppm,Ni_ppm,O18__,P2O5_ppm,P_ppm,Pb_ppm,Pd_ppb,Pr_ppm,Pt_ppb,Rb_ppm,Re_ppm,SO3__,S_ppm,Sb_ppm,Sc_ppm,Se_ppm,SiO2_ppm,Si__,Sm_ppm,Sn_ppm,SrO__,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,TiO2_ppm,Ti_ppm,Tl_ppm,Tm_ppm,Total__,U3O8_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm
377758,139.67404720000,-29.97396050000,0.00000000000,,0.00000000000,9.00000000000,15.00000000000,,0.00000000000,,0.00000000000,3.00000000000,,,0.00000000000,0.00000000000,0.00000000000,200.00000000000,,32.00000000000,0.00000000000,,0.00000000000,32000.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,,0.00000000000,0.00000000000,10.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,3.00000000000,,0.00000000000,,0.00000000000,0.00000000000,3.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,14.49000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,32.00000000000,,0.00000000000,10.00000000000,85.00000000000,0.00000000000,4.00000000000,0.00000000000
377759,139.67334120000,-29.97429750000,0.00000000000,,0.00000000000,9.00000000000,15.00000000000,,0.00000000000,,0.00000000000,3.00000000000,,,0.00000000000,0.00000000000,0.00000000000,54.50000000000,,3.00000000000,0.00000000000,,0.00000000000,55000.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.00000000000,,0.00000000000,0.00000000000,30.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,4.00000000000,,0.00000000000,,0.00000000000,0.00000000000,3.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,14.49000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,30.00000000000,,0.00000000000,2.25000000000,21.55000000000,0.00000000000,2.00000000000,0.00000000000
377760,139.67865020000,-29.95893850000,0.00000000000,,0.00000000000,9.00000000000,80.00000000000,,0.00000000000,,0.00000000000,1.19500000000,,,0.00000000000,0.00000000000,0.00000000000,75.00000000000,,4.00000000000,0.00000000000,,0.00000000000,220000.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.50000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,,0.00000000000,0.00000000000,18.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,3.00000000000,,0.00000000000,,0.00000000000,0.00000000000,14.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,55.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,10.00000000000,,0.00000000000,10.00000000000,34.00000000000,0.00000000000,70.00000000000,0.00000000000
377761,139.67349120000,-29.97417050000,0.00000000000,,0.00000000000,55.00000000000,15.00000000000,,0.00000000000,,0.00000000000,3.00000000000,,,0.00000000000,0.00000000000,0.00000000000,54.50000000000,,8.00000000000,0.00000000000,,0.00000000000,95000.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,,0.00000000000,0.00000000000,14.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,4.00000000000,,0.00000000000,,0.00000000000,0.00000000000,3.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,14.49000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,7.00000000000,,0.00000000000,15.00000000000,21.55000000000,0.00000000000,14.00000000000,0.00000000000
377762,139.65862320000,-29.97795950000,0.00000000000,,0.00000000000,9.00000000000,15.00000000000,,0.00000000000,,0.00000000000,3.00000000000,,,0.00000000000,0.00000000000,0.00000000000,54.50000000000,,8.00000000000,0.00000000000,,0.00000000000,530000.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.50000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,,0.00000000000,0.00000000000,20.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,1.50000000000,,0.00000000000,,0.00000000000,0.00000000000,3.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,14.49000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,7.00000000000,,0.00000000000,2.25000000000,21.55000000000,0.00000000000,36.00000000000,0.00000000000
377763,139.65299720000,-29.96796750000,0.00000000000,,0.00000000000,2.00000000000,15.00000000000,,0.00000000000,,0.00000000000,3.00000000000,,,0.00000000000,0.00000000000,0.00000000000,150.00000000000,,3.00000000000,0.00000000000,,0.00000000000,10000.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,,0.00000000000,0.00000000000,6.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,4.00000000000,,0.00000000000,,0.00000000000,0.00000000000,4.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,50.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,4.00000000000,,0.00000000000,7.50000000000,60.00000000000,0.00000000000,10.00000000000,0.00000000000
377764,139.67548220000,-29.97560350000,0.00000000000,,0.00000000000,8.00000000000,20.00000000000,,0.00000000000,,0.00000000000,3.00000000000,,,0.00000000000,0.00000000000,0.00000000000,54.50000000000,,8.00000000000,0.00000000000,,0.00000000000,44200.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.50000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,20.00000000000,,0.00000000000,0.00000000000,75.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,8.00000000000,,0.00000000000,,0.00000000000,0.00000000000,3.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,14.49000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,7.00000000000,,0.00000000000,2.25000000000,21.55000000000,0.00000000000,26.00000000000,0.00000000000
377765,139.67428320000,-29.95992350000,0.00000000000,,0.00000000000,9.00000000000,40.00000000000,,0.00000000000,,0.00000000000,3.00000000000,,,0.00000000000,0.00000000000,0.00000000000,85.00000000000,,12.00000000000,0.00000000000,,0.00000000000,450000.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.50000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,20.00000000000,,0.00000000000,0.00000000000,38.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,6.00000000000,,0.00000000000,,0.00000000000,0.00000000000,3.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,75.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,7.00000000000,,0.00000000000,10.00000000000,55.00000000000,0.00000000000,26.00000000000,0.00000000000
377766,139.65656820000,-29.97289050000,0.00000000000,,0.00000000000,42.00000000000,15.00000000000,,0.00000000000,,0.00000000000,3.00000000000,,,0.00000000000,0.00000000000,0.00000000000,95.00000000000,,4.00000000000,0.00000000000,,0.00000000000,650000.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,,0.00000000000,0.00000000000,32.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,1.50000000000,,0.00000000000,,0.00000000000,0.00000000000,6.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,14.49000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,14.00000000000,,0.00000000000,15.00000000000,12.00000000000,0.00000000000,60.00000000000,0.00000000000
377767,139.67269520000,-29.97470250000,0.00000000000,,0.00000000000,14.00000000000,15.00000000000,,0.00000000000,,0.00000000000,3.00000000000,,,0.00000000000,0.00000000000,0.00000000000,60.00000000000,,8.00000000000,0.00000000000,,0.00000000000,28000.00000000000,0.00000000000,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,,0.00000000000,0.00000000000,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.50000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,8.00000000000,,0.00000000000,0.00000000000,4.00000000000,,0.00000000000,,0.00000000000,,0.00000000000,,3.00000000000,,0.00000000000,,0.00000000000,0.00000000000,3.00000000000,0.00000000000,,0.52,0.00000000000,0.00000000000,28.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,3.00000000000,,0.00000000000,7.50000000000,8.00000000000,0.00000000000,8.00000000000,0.00000000000
